genre,title,artist,lyrics
country,What Was I Thinkin',Dierks Bentley,"Becky was a beauty from south Alabama Her daddy had a heart like a nine-pound hammer Think he even did a little time in the slammer What was I thinking? She snuck out one night and met me by the front gate Her daddy came out waving that twelve gauge We tore out the drive he peppered my tailgate What was I thinking?  Oh, I knew there'd be hell to pay But that crossed my mind a little too late Cause I was  Thinking about a little white tank top sitting right There in the middle by me I was thinking about a long kiss man just got to get Going where the night might lead I know what I was feeling But what was I thinking... what was I thinking  By the county line the cops were nipping on our heels Pulled off the road and kicked it in four-wheel Shut off the lights and tore through the corn field What was I thinking? Out the other side she was hollering faster Took a dirt road and had the radio blasting Hit the honky tonk for a little close dancing What was I thinking?  Oh, I knew there'd be hell to pay But that crossed my mind a little too late Cause I was  Thinking about a little white tank top sitting right There in the middle by me I was thinking about a long kiss man just got to get Going where the night might lead I know what I was feeling But what was I thinking... what was I thinking  When a mountain of a man with a ""born to kill"" tattoo Tried to cut in I knocked out his front tooth We ran outside hood-sliding like Bo Duke What was I thinking? I finally got her home at a half past too late Her daddy's in a lawn chair sitting on the driveway Put it in park as he started my way What was I thinking, oh what was I thinking, oh what was I thinking Then she gave a come-and-get-me grin And like a bullet we were gone again... cause I was  Thinking about a little white tank top sitting right There in the middle by me I was thinking about a long kiss man just got to get Going where the night might lead I know what I was feeling But what was I thinking... what was I thinking"
country,Here for a Good Time,George Strait,"I'm not gonna lay around and whine and moan 'Cause somebody done done me wrong Don't think for a minute that I'm gonna sit around And sing some old sad song  I believe it's half full, not a half empty glass Every day I wake up knowing it could be my last  I ain't here for a long time, I'm here for a good time So bring on the sunshine, to hell with the red wine Pour me some moonshine When I'm gone, put it in stone, ""He left nothing behind"" I ain't here for a long time, I'm here for a good time  Folks are always dreaming 'bout what they'd like to do But I like to do just what I like I'll take the chance, dance the dance It might be wrong but then again it might be right  There's no way of knowing what tomorrow brings Life's too short to waste it, I say bring on anything  I ain't here for a long time, I'm here for a good time So bring on the sunshine, to hell with the red wine Pour me some moonshine When I'm gone, put it in stone, ""He left nothing behind"" I ain't here for a long time, I'm here for a good time I ain't here for a long time, I'm here for a good time"
country,Something Like That,Tim McGraw,"It was Labor Day weekend I was seventeen I bought a Coke and some gasoline And I drove out to the county fair When I saw her for the first time She was standing there in the ticket line And it all started right then and there Oh, a sailor’s sky made a perfect sunset And that's the day I'll never forget  I had a barbeque stain on my white tee shirt She was killing me in that miniskirt Skipping rocks on the river by the railroad tracks She had a suntan line and red lipstick I worked so hard for that first kiss And a heart don't forget something like that  Well it was five years later on a southbound plane I was headed down to New Orleans To meet some friends of mine for Mardi Gras When I heard a voice from the past Coming from a few rows back And when I looked, I couldn't believe just what I saw She said I bet you don't remember me And I said only every other memory  I had a barbeque stain on my white tee shirt She was killing me in that miniskirt Skipping rocks on the river by the railroad tracks You had a suntan line and red lipstick I worked so hard for that first kiss And a heart don't forget something like that  Like an old photograph Time can make a feeling fade But the memory of a first love Never fades away  I had a barbecue stain on my white tee shirt She was killing me in that miniskirt Skipping rocks on the river by the railroad tracks She had a sun tan line and red lipstick I worked so hard for that first kiss A heart don’t forget, no a heart don’t forget I said a heart don’t forget something like that Oh, not something like that"
country,All My Ex's Live in Texas,George Strait,"All my exes live in Texas And Texas is the place I'd dearly love to be But all my exes live in Texas And that's why I hang my hat in Tennessee  Rosanna's down in Texarkana Wanted me to push her broom And sweet Eileen's in Abilene She forgot I hung the moon And Allison's in Galveston Somehow lost her sanity And Dimples, who now lives in Temple's Got the law looking for me  All my exes live in Texas And Texas is the place I'd dearly love to be But all my exes live in Texas And that's why I hang my hat in Tennessee  I remember that old Frio River Where I learned to swim But it brings to mind another time Where I wore my welcome thin By transcendental meditation I go there each night But I always come back to myself Long before daylight  All my exes live in Texas And Texas is the place I'd dearly love to be But all my exes live in Texas Therefore I reside in Tennessee  Some folks think I'm hiding It's been rumored that I died But I'm alive and well in Tennessee"
country,Family Tradition,Hank Williams Jr.,"Country music singers have always been a real close family But lately some of my kinfolks have disowned a few others and me I guess it's because I kind of changed my direction Lord, I guess I went and broke their family tradition They get on me, they wanna know  ""Hank, why do you drink, Hank, why do you roll smoke? Why must you live out the songs that you wrote?"" Over and over, everybody made my prediction So, if I get stoned, I'm just carrying on an old family tradition  I am very proud of my daddy's name Although his kind of music and mine ain't exactly the same Stop and think it over, put yourself in my position If I get stoned and sing all night long, it's a family tradition So don't ask me  ""Hank, why do you drink, Hank, why do you roll smoke? Why must you live out the songs that you wrote?"" If I'm down in a honky-tonk and some ol' slick's trying to give me friction I say, ""Leave me alone, I'm singing all night long, it's a family tradition""  Lordy, I have loved some ladies, and I have loved Jim Beam And they both tried to kill me in 1973 When that doctor asked me, ""Son, how'd you get in this condition?"" I said, ""A-hey, Sawbones, I'm just carrying on an old family tradition"" So don't ask me  ""Hank, why do you drink, Hank, why do you roll smoke? Why must you live out the songs that you wrote?"" Stop and think it over, try to put yourself in my unique position If I get stoned and sing all night long, it's a family tradition"
country,She's Country,Jason Aldean,"You boys ever met a real country girl Talkin', true blue, out in the woods, down-home, country girl  She's a hot little number in her pickup truck Daddy's sweet money done jacked it up She's a party all-nighter from South Carolina A bad mamajama from down in Alabama She's a ragin' cajun, a lunatic from Brunswick Juicy Georgia Peach with a thick southern drawl Sexy swing and walk, brother, she's all  Country (Shoot) From her cowboy boots to her down home roots She's country From the songs she plays to the prayers she prays That's the way she was born and raised She ain't afraid to stay Country Brother, she's country  A hell raisin' sugar when the sun goes down Mama taught her how to rip up the town Honey drippin' honey from the holler in Kentucky Get you flippin', kinda trippy like a Mississippi hippie She's a Kansas princess Crazy mother trucker, undercover lover Thick southern drawl, sexy swing and walk Brother, she's all  Country, (Shoot) From her cowboy boots to her down home roots She's country From the songs she plays to the prayers she prays That's the way she was born and raised She ain't afraid to stay Country Nothin' but country  (Thick southern drawl) (Sexy swing and walk) (Aw, show 'em how a country girl does it one time now)   Brother, she's country From her cowboy boots to her down home roots Nothin' but country Yeah, yeah-ah She's country (Shoot) From her cowboy boots to her down home roots She's country From the songs she plays to the prayers she prays That's the way she was born and raised She ain't afraid to stay Country Yeah, she's nothin' but country  She's all about the country I'm from the backwoods, she's a homegrown, down to the bone She's country"
country,Any Man of Mine,Shania Twain,"This is what a woman wants  Any man of mine better be proud of me Even when I'm ugly, he still better love me And I can be late for a date—that's fine But he'd better be on time Any man of mine'll say it fits just right When last year's dress is just a little too tight And anything I do or say better be okay When I have a bad hair day  And if I change my mind A million times I wanna hear him say ""Yeah, yeah, yeah, yeah, yeah, I like it that way!""  Any man of mine better walk the line Better show me a teasin', squeezin', pleasin', kinda time I need a man who knows how the story goes He's gotta be a heartbeatin', fine treatin' Breathtakin', earthquakin' kind Any man of mine  Well, any man of mine better disagree When I say another woman's looking better than me And when I cook him dinner and I burn it black He'd better say, ""Mmm, I like it like that, yeah""  And if I change my mind A million times I wanna hear him say ""Yeah, yeah, yeah, yeah, yeah, I like it that way!""  Any man of mine better walk the line Better show me a teasin', squeezin', pleasin', kinda time I need a man who knows how the story goes He's gotta be a heartbeatin', fine treatin' Breathtakin', earthquakin' kind Any man of mine  Let me hear you say ""Yeah, yeah, yeah, yeah, yeah, I like it that way!""  (Any man, any man, any man) Any man of mine better walk the line Better show me a teasin', squeezin', pleasin', kinda time I need a man who knows how the story goes He's gotta be a heartbeatin', fine treatin' Breathtakin', earthquakin' kind Any man of mine  You gotta shimmy shake Make the earth quake Kick, turn, stomp, stomp, then you jump Heel to toe, do-si-do 'Til your boots wanna break 'Til your feet and your back ache Keep it movin' 'til you just can't take anymore Come on everybody on the floor A-one two, a-three four Hup two, hup If you wanna be a man of mine, that's right This is what a woman wants"
country,Good Time,Alan Jackson,"Work, work all week long Punching that clock from dusk till dawn Counting the days till Friday night That's when all the conditions are right For a good time I need a good time  I've been working all week And I'm tired and I don't want to sleep And I want to have fun It's time for a good time  I cashed my check, cleaned my truck Put on my hat, forgot about work Sun going down, head across town Pick up my baby and turn it around Good time Ahh, I need a good time  I've been working all week And I'm tired and I don't want to sleep And I want to have fun It's time for a good time  Pig in the ground, beer on ice Just like ole Hank taught us about Singing along, Bocephus songs Rowdy friends, all night long Good time Lord, we're having a good time  I've been working all week And I'm tired and I don't want to sleep And I want to have fun It's time for a good time Whew!  Heel toe, do-si-do Scooting our boots, swinging doors B & D, Kix and Dunn Honking tonk heaven, Double shotgun Good time Lord, we're having a good time Cause  I've been working all week And I'm tired and I don't want to sleep And I want to have fun It's time for a good time  Shot of Tequila, beer on tap Sweet southern woman set on my lap G with an O, O with a D T with an I and an M and an E And a good time Shhheww, good time  I've been working all week And I'm tired and I don't want to sleep And I want to have fun It's time for a good time  Ahh, turn it up now! A shot of Tequila Beer on tap A good looking woman To set on my lap A G with an O, an O with a D A T with an I an M with an E That spells good time A good time Ohh  I've been working all week And I'm tired and I don't want to sleep And I want to have fun It's time for a good time  Twelve o'clock, two o'clock, three o'clock four Five o'clock we know we're that's going to go Closing the door, shutting them down Head for that Waffle House way across town Good time? Ohh, we're having a good time Ohh  I've been working all week And I'm tired and I don't want to sleep And I want to have fun It's time for a good time I've been working all week And I'm tired and I don't want to sleep And I want to have fun It's time for a good time I've been working all week And I'm tired and I don't want to sleep And I want to have fun It's time for a good time  Ohh, yea, a good time I need a good time Yea, a good time"
country,(Ghost) Riders in the Sky,Johnny Cash,"An old cowboy went ridin' out one dark and windy day Upon a ridge he rested as he went along his way When all at once a mighty herd of red-eyed cows he saw Plowin' through the ragged skies, and up a cloudy draw  Their brands were still on fire and their hooves were made of steel Their horns were black and shiny, and their hot breath he could feel A bolt of fear went through him as they thundered through the sky For he saw the riders coming hard, and he heard their mournful cry  Yippie-yi-oh, yippie-yi-aie! Ghost riders in the sky  Their faces gaunt, their eyes were blurred, their shirts all soaked with sweat He's ridin' hard to catch that herd, but he ain't caught 'em yet 'Cause they've got to ride forever on that range up in the sky On horses snortin' fire, as they ride on, hear their cry  As the riders loped on by him, he heard one call his name ""If you want to save your soul from Hell, a-ridin' on our range Then cowboy, change your ways today, or with us you will ride Tryin' to catch the Devil's herd, across these endless skies""  Yippie-yi-oh, yippie-yi-aie! Ghost riders in the sky Ghost riders in the sky Ghost riders in the sky"
country,Wish I Didn't Know Now,Toby Keith,"I never ask you where you're goin' I've never asked you where you've been I've never called and checked your story You stayed out with all your friends I've never tried to catch you lyin' I didn't want to know the truth I'd rather go on lovin' blind, girl Than go on lovin' without you  I wish I didn't know now what I didn't know then I wish I could start this whole thing over again I'm not sayin' that you, could ever be true I just don't want to know how it ends You'd still have my heart in the palm of your hand I'd still look like a fool in front of your friends Yeah, I wish somehow, I didn't know now What I didn't know then  I've always said what I don't know Couldn't hurt as bad as leavin' you Turns out I knew what I was thinkin' It ain't an easy thing to do Well, I guess I should be goin' I sure found out too much to stay Please don't say you're sorry I might wait another day  I wish I didn't know now what I didn't know then I wish I could start this whole thing over again I'm not sayin' that you, could ever be true I just don't want to know how it ends You'd still have my heart in the palm of your hand I'd still look like a fool in front of your friends Yeah, I wish somehow, I didn't know now What I didn't know then   You'd still have my heart in the palm of your hand I'd still look like a fool in front of your friends Yeah, I wish somehow, I didn't know now What I didn't know then  Yeah, I wish somehow, I didn't know now What I didn't know then"
country,Kiss Tomorrow Goodbye,Luke Bryan,All we do right is make love And we both know now that ain’t enough  Ain’t gonna beg you to stay Ain't gotta ask you what's wrong Ain’t no reason running after something already gone Take off your leavin' dress Let’s do what we do best I guess everybody’s got their way of moving on Girl rest your head one more time in my bed Love me like you loved me when you loved me And you didn’t have to try Let’s lay down tonight And kiss tomorrow goodbye  Baby who we are just didn’t work But maybe we can leave with something out of all this hurt  Ain’t gonna beg you to stay Ain’t gotta ask you what’s wrong Ain’t no reason running after something already gone Take off your leavin' dress Let’s do what we do best I guess everybody’s got their way of moving on Girl rest your head one more time in my bed Love me like you loved me when you loved me And you didn’t have to try Let’s lay down tonight And kiss tomorrow goodbye  Ain’t gonna beg you to stay Ain’t gotta ask you what’s wrong Ain’t no reason running after something already gone Take off your leavin' dress Let’s do what we do best I guess everybody’s got their way of moving on Girl rest your head one more time in my bed Love me like you loved me when you loved me And you didn’t have to try Let’s lay down tonight And kiss tomorrow goodbye Let’s kiss tomorrow goodbye
country,I'm Only Me When I'm with You,Taylor Swift,"Friday night beneath the stars In a field behind your yard You and I are painting pictures in the sky And sometimes, we don't say a thing Just listen to the crickets sing Everything I need is right here by my side  And I know everything about you I don't wanna live without you  I'm only up when you're not down Don't wanna fly if you're still on the ground It's like no matter what I do Well, you drive me crazy half the time The other half, I'm only tryin' to Let you know that what I feel is true And I'm only me when I'm with you  Just a small-town boy and girl Livin' in a crazy world Tryna figure out what is and isn't true And I don't try to hide my tears My secrets or my deepest fears Through it all, nobody gets me like you do  And you know everything about me You say that you can't live without me  I'm only up when you're not down Don't wanna fly if you're still on the ground It's like no matter what I do Well, you drive me crazy half the time The other half, I'm only tryin' to Let you know that what I feel is true And I'm only me when I'm with you  When I'm with anybody else It's so hard to be myself And only you can tell  That I'm only up when you're not down Don't wanna fly if you're still on the ground It's like no matter what I do Well, you drive me crazy half the time The other half, I'm only tryin' to Let you know that what I feel is true And I'm only me Who I wanna be Well, I'm only me when I'm with you  With you Uh-huh-huh, yeah"
country,Drink in My Hand,Eric Church,"Early Monday mornin' 'til Friday at five Man, I work, work, work, but I don't climb, climb, climb Boss man can shove that overtime up his can All I wanna do is put a drink in my hand  Fill it up or throw it down I got a forty-hour week worth of trouble to drown No need to complicate it, I'm a simple man All you gotta is put a drink in my hand  Yeah, the parking lot is muddy, can't get to the door I take my jacked-up, drop 'er down in four-by-four Chill down a long neck, warm up the band All you gotta is put a drink in my hand  Fill it up or throw it down I'm about to tear a new one in this old town Five, four, three, two, one, I’m a rocket man All you gotta is put a drink in my hand That's right  You make me wanna go ooh, ooh, ooh, when you dance like that You got that little tattoo playin' peeky-boo on your back Yeah, if you want to impress me, baby, here's my plan All you gotta is put a drink in my hand  Yeah, fill it up or throw it down When you drive me home take the long way around You be my Lois Lane, I'll be your Superman All you gotta is put a drink in my hand  My head Monday mornin' that alarm clock sings It goes bang, bang, bang, while it ring-ring-rings Yeah, I'm ready to roll, if you wanna rock again All you gotta is put a drink in my hand  Yeah, fill it up or throw it down I got a little hungover, still hangin' around Yeah, that hair of a dog is howlin', ""Hey there, man"" All you gotta do is put a drink in my hand  Yeah, that hair of a dog is howlin', ""Hey there, man"" All you gotta do is put a drink in my hand Ooh yeah"
country,Two Dozen Roses,Shenandoah,"I brought flowers to your door last night I done you wrong and I wanna make it right You say I'm not welcome here I know it oughta be perfectly clear But I can't help but wonder what it might be like  If I had two dozen roses And an older bottle of wine If I really coulda hung the moon Would you change your mind If I could cry a little harder And get a little less sleep at night If I had two dozen roses Would it change your mind  Oh, I must have been a fool back then To lose something that you can't have again I've done all that I know to do And second guessed my every move I can't help but wonder how it might have been  If I had two dozen roses And an older bottle of wine If I really coulda hung the moon Would it change your mind If I could cry a little harder And get a little less sleep at night If I had two dozen roses Would it change your mind  If I could cry a little harder And get a little less sleep at night If I had two dozen roses Would it change your mind Oh baby, would you change your mind Oh baby, would you change your mind Oh baby, would you change your mind Oh baby, could you change your mind Oh baby, would you change your mind"
country,Why Don't We Just Dance,Josh Turner,"Baby why don't we just turn that TV off? Three hundred fifteen channels Of nothing but bad news on Well, it might be me, but the way I see it The whole wide world has gone crazy So baby, why don't we just dance?  Guess the little bitty living room ain't going to look like much When the lights go down and we move the couch It's going to be more than enough For my two left feet and our two hearts beating Nobody's going to see us go crazy So baby, why don't we just dance?  Down the hall, maybe straight up the stairs Bouncing off the wall, floating on air Baby, why don't we just dance?  Baby, why don't you go put your best dress on? Those high heeled shoes you love to lose As soon as the tunes come on On second thought, just the way you are Is already driving me crazy So baby, why don't we just dance?  Down the hall, maybe straight up the stairs Bouncing off the wall, floating on air Baby, why don't we just dance? I'll cut a rug  Well it might be me but the way I see it The whole wide world has gone crazy So baby, why don't we just dance? Oh baby, why don't we just dance?"
country,Sixteen Tons,Tennessee Ernie Ford,"Some people say a man is made out of mud A poor man's made out of muscle and blood Muscle and blood and skin and bones A mind that's weak and a back that's strong  You load sixteen tons, what do you get? Another day older and deeper in debt Saint Peter don't you call me, 'cause I can't go I owe my soul to the company store  I was born one morning when the sun didn't shine I picked up my shovel and I walked to the mine I loaded sixteen tons of number 9 coal And the straw boss said, ""Well-a bless my soul!""  You load sixteen tons, what do you get? Another day older and deeper in debt Saint Peter don't you call me, 'cause I can't go I owe my soul to the company store  I was born one morning, it was drizzlin' rain Fightin' and trouble are my middle name I was raised in the canebrake by an old mama lion Can't no high-toned woman make me walk the line  You load sixteen tons, what do you get? Another day older and deeper in debt Saint Peter don't you call me, 'cause I can't go I owe my soul to the company store  If you see me comin' better step aside A lot of men didn't, a lot of men died One fist of iron, the other of steel If the right one don't getcha then the left one will  You load sixteen tons, what do you get? Another day older and deeper in debt Saint Peter don't you call me, 'cause I can't go I owe my soul to the company store"
country,Red,Taylor Swift,"Loving him is like driving a new Maserati down a dead-end street Faster than the wind, passionate as sin, ending so suddenly Loving him is like trying to change your mind once you're already flying through the free fall Like the colors in autumn, so bright just before they lose it all  Losing him was blue like I'd never known Missing him was dark gray, all alone Forgetting him was like trying to know somebody you've never met But loving him was red  (Red, red) (Red, red) Loving him was red (Red, red) (Red, red)  Touching him was like realizing all you ever wanted was right there in front of you Memorizing him was as easy as knowing all the words to your old favorite song Fighting with him was like trying to solve a crossword and realizing there's no right answer Regretting him was like wishing you never found out that love could be that strong  Losing him was blue like I'd never known Missing him was dark gray, all alone (Woah) Forgetting him was like trying to know somebody you've never met But loving him was red  (Red, red) Oh, red (Red, red) Burning red (Red, red) (Red, red)  Remembering him comes in flashbacks and echoes Tell myself it's time now, gotta let go But moving on from him is impossible When I still see it all in my head In burning red Burning, it was red  Oh, losing him was blue like I'd never known Missing him was dark gray, all alone (Woah) Forgetting him was like trying to know somebody you've never met 'Cause loving him was red  (Red, red) Yeah, yeah, red (Red, red) Burning red (Red, red) (Red, red)  And that's why (Red, red) he's spinning 'round in my head Comes back to me (Red, red), burning red (Red, red) Yeah, yeah (Red, red)  His love was like driving a new Maserati down a dead-end street"
country,Gunpowder & Lead,Miranda Lambert,"County road 233, under my feet Nothing on this white rock but little ol’ me I've got two miles 'till he makes bail And if I'm right, we're headed straight for hell  I'm going home, gonna load my shotgun Wait by the door and light a cigarette If he wants a fight, well, now he's got one And he ain't seen me crazy yet He slapped my face and he shook me like a rag doll Don't that sound like a real man? I'm gonna show him what little girls are made of Gunpowder and lead  Well, it's half past ten, another six-pack in And I can feel the rumble like a cold black wind He pulls in the drive, the gravel flies He don't know what's waitin' here this time  Hey, I'm going home, gonna load my shotgun Wait by the door and light a cigarette If he wants a fight, well, now he's got one And he ain't seen me crazy yet He slapped my face and he shook me like a rag doll Don't that sound like a real man? I'm gonna show him what little girls are made of Gunpowder and lead His fist is big, but my gun's bigger He'll find out when I pull the trigger  I'm going home, gonna load my shotgun Wait by the door and light a cigarette If he wants a fight, well, now he's got one And he ain't seen me crazy yet He slapped my face and he shook me like a rag doll Don't that sound like a real man? I'm gonna show him what little girls are made of Gunpowder and, gunpowder and lead Gunpowder and lead, yeah, yeah, hey"
country,Little Bitty,Alan Jackson,"Have a little love on a little honeymoon You got a little dish and you got a little spoon A little bitty house and a little bitty yard A little bitty dog and a little bitty car  Well, it's alright to be little bitty A little hometown or a big old city Might as well share, might as well smile Life goes on for a little bitty while  A little bitty baby in a little bitty gown It'll grow up in a little bitty town Big yellow bus and little bitty books It all started with a little bitty look  Well, it's alright to be little bitty A little hometown or a big old city Might as well share, might as well smile Life goes on for a little bitty while Hehyeee!  You know you got a job and a little bitty cheque A six pack of beer and television set Little bitty world goes around and around Little bit of silence and a little bit of sound  A good ole boy and a pretty little girl Start all over in a little bitty world Little bitty plan and a little bitty dream It's all part of a little bitty scheme  It's alright to be little bitty A little hometown or a big old city Might as well share, might as well smile Life goes on for a little bitty while  It's alright to be little bitty A little hometown or a big old city Might as well share, might as well smile Life goes on for a little bitty while"
country,So Doggone Lonesome,Johnny Cash,"I do my best to hide this lowdown feeling I try to make believe there's nothing wrong But they're always asking me about you, darling And it hurts me so to tell 'em that you're gone  If they ask me, I guess, I'd be denying That I've been unhappy all alone But if they heard my heart, they'd hear it crying ""Where's my darling, when's she coming home?""  I ask myself a million times what's right for me to do To try to lose my blues alone or hang around for you Well, I make it pretty good until that moon comes shining through And then I get so doggone lonesome  Time stands still when you're a-waiting Sometimes I think my heart is stopping too One lonely hour seems forever Sixty minutes more to wait for you  But I guess I'll keep waiting 'til you're with me 'Cause I believe that loving you is right But I don't care if the sun don't rise tomorrow If I can't have you with me tonight  Well, I know I'll keep on loving you cause true love can't be killed I ought to get you off of my mind, but I guess I never will I could have a dozen others, but I know I'd love you still 'Сause I get so doggone lonesome"
country,She Wouldn't Be Gone,Blake Shelton,"Red roadside wildflower if I'd only picked you Took you home set you on the counter Oh, at least a time or two Maybe she'd thought it through Yellow sunset slowly dippin' down in the rearview Oh, how she'd love to sit and watch you I could have done that a whole lot more If I hadn't been so stubborn, been so selfish Thought about her more, thought about me less Joked and make her laugh, held her when she cried A little more that, maybe I  Wouldn't be drivin' like hell flyin' like crazy down the highway Callin' everyone we know stoppin' any place she might be Goin' any place she might go beatin' on the dash Screamin' out her name at the windshield tears soaking up my face If I had loved her this much all along, maybe, maybe, yeah, maybe She wouldn't be gone She wouldn't be gone  She warned me it was comin' said if I didn't change She was leavin' I just didn't believe she would ever really walk out God, I believe her now Called her mamma, cried like a baby to her best friend If they've seen her, they ain't sayin', they ain't sayin' Now, I'm cursin' like a fool, prayin' it ain't too late All I wanna do is fix my mistakes Find her beg her for one more try until then damn it I'll  Be drivin' like hell flyin' like crazy down the highway Callin' everyone we know stoppin' any place she might be Goin' any place she might go beatin' on the dash Screamin' out her name at the windshield tears soakin' up my face If I had loved her this much all along, maybe maybe, yeah maybe She wouldn't be gone  I wouldn't be beatin' on the dash Screamin' out her name at the windshield tears soakin' up my face If I had loved her this much all along, maybe maybe, yeah maybe She wouldn't be gone  Red roadside wildflower if I'd only picked you Took you home set you on the counter, oh at least a time or two Maybe she'd thought it through"
country,Would You Go with Me,Josh Turner,"Would you go with me If we rolled down streets of fire Would you hold on to me tighter As the summer sun got higher If we roll from town to town And never shut it down  Would you go with me If we were lost in fields of clover Would we walk even closer Until the trip was over And would it be okay If I didn't know the way  If I gave you my hand Would you take it and make me The happiest man in the world If I told you my heart couldn't beat One more minute without you girl Would you accompany me to the edge of the sea Let me know if you're really a dream I love you so, so would you go with me   Would you go with me If we rode the clouds together Could you not look down forever If you were lighter than a feather Oh, and if I set you free Would you go with me  If I gave you my hand Would you take it and make me The happiest man in the world If I told you my heart couldn't beat One more minute without you girl Would you accompany me to the edge of the sea Help me tie up the ends of a dream I gotta know, would you go with me  I love you so, so would you go with me"
country,Mary's Song (Oh My My My),Taylor Swift,"She said I was seven and you were nine I looked at you like the stars that shined In the sky, the pretty lights And our daddies used to joke about the two of us Growing up and falling in love And our mamas smiled and rolled their eyes And said, ""Oh, my, my, my""  Take me back to the house in the backyard tree Said you'd beat me up, you were bigger than me You never did, you never did Take me back when our world was one block wide I dared you to kiss me and ran when you tried Just two kids, you and I Oh, my, my, my, my  Well, I was sixteen when suddenly I wasn't that little girl you used to see But your eyes still shined like pretty lights And our daddies used to joke about the two of us They never believed we'd really fall in love And our mamas smiled and rolled their eyes And said, ""Oh, my, my, my""  Take me back to the creek beds we turned up 2 AM riding in your truck And all I need is you next to me Take me back to the time we had our very first fight The slamming of doors 'stead of kissing goodnight You stayed outside 'til the morning light Oh, my, my, my, my  A few years had gone and come around We were sitting at our favorite spot in town And you looked at me, got down on one knee  Take me back to the time when we walked down the aisle Our whole town came and our mamas cried You said, ""I do,"" and I did, too Take me home where we met so many years before We'll rock our babies on that very front porch After all this time, you and I  And I'll be eighty-seven, you'll be eighty-nine I'll still look at you like the stars that shine In the sky, oh, my, my, my"
country,Rain Is a Good Thing,Luke Bryan,"My daddy spent his life lookin' up at the sky He'd cuss, kick the dust, sayin', ""Son, it's way too dry"" It clouds up in the city, the weatherman complains But where I come from, rain is a good thing  Rain makes corn, corn makes whiskey Whiskey makes my baby feel a little frisky Back roads are boggin' up, my buddies piled up in my truck We hunt our hunnies down, we take 'em into town Start washin' all our worries down the drain Rain is a good thing  Ain't nothing like a kiss out back in the barn Wringing out our soakin' clothes, ridin' out a thunderstorm When the tin roof gets to talkin', that's the best love we make Yeah, where I come from, rain is a good thing  Rain makes corn, corn makes whiskey Whiskey makes my baby feel a little frisky Back roads are boggin' up, my buddies piled up in my truck We hunt our hunnies down, we take 'em into town Start washin' all our worries down the drain Rain is a good thing  Farmer Johnson does a little dance Creeks on the rise, roll up yo pants Country girls, they want to cuddle Kids out playin' in a big mud puddle  Rain makes corn, corn makes whiskey Whiskey makes my baby— Hahahaha Back roads are boggin' up, my buddies piled up in my truck We hunt our hunnies down, we take them into town Start washin' all our worries down the drain Rain is a good thing  Rain is a good thing Rain is a good thing Rain is a good thing"
country,Who's Your Daddy?,Toby Keith,"Woo Alright boys  Yeah, here you come knockin' on my door, baby Tell me what you got on your mind I guess those college boys all went home for the summertime Yeah, you're looking right, looking good, looking like a woman should So why is it so hard to find A place to lay your pretty little head down once in a while?  You run on a little tough luck baby, ha Don't you sweat it Everything is waiting inside for you You know I got it Come and get it  Who's your daddy, who's your baby? Who's your buddy, who's your friend? And who's the one guy that you come running to When your love life starts tumbling? I got the money if you got the honey Let's cut a deal let's make a plan Who's your daddy, who's your baby? Who's your buddy, who's your man?  You might've run on a little tough luck baby, did ya Don't you sweat it Everything is waiting inside for you You know I got it So come and get it  Who's your daddy, who's your baby? Who's your buddy, who's your friend? And who's the one guy that you come running to When your love life starts tumbling? I got the money if you got the honey Let's cut a deal let's make a plan Who's your daddy, who's your baby? Who's your buddy, who's your man? Who's your daddy, who's your baby? Who's your buddy, who's your man?"
country,Big Green Tractor,Jason Aldean,"She had a shiny little Beamer with the ragtop down Sittin' in the drive but she wouldn't get out The dogs were all barkin' and a-waggin' around And I just laughed and said, ""Y'all, get in"" She had on a new dress and she'd curled her hair She was lookin' too good not to go somewhere Said what you want to do? Baby, I don't care We can go to the show or we can stay right here  And I can take you for a ride on my big green tractor We can go slow or make it go faster Down through the woods and out to the pasture Long as I'm with you, it really don't matter Climb up in my lap and drive if you want to Girl, you know you got me to hold on to We can go to town but, baby, if you'd rather I'll take you for a ride on my big green tractor  Said, ""We can fire it up and I can show you around"" Sit up on the hill and watch the sun go down When the fireflies are dancin' and the moon comes out We can turn on the lights and head back to the house  Or we can take another ride on my big green tractor We can go slow or make it go faster Down through the woods and out to the pasture Long as I'm with you, it really don't matter Climb up in my lap and drive if you want to Girl, you know you got me to hold on to We can go to town but, baby, if you'd rather I'll take you for a ride on my big green tractor  And just let me dust off the seat, mhm And put your pretty little arms around me, hell yeah   Girl, you can climb up in my lap and drive if you want to Girl, you know you got me to hold on to We can go to town or, baby, if you'd rather I'll take you for a ride on my big green tractor  Oh, yeah We can go to town Or we can go another round On my big green tractor"
country,Delta Dawn,Tanya Tucker,"Delta Dawn, what's that flower you have on? Could it be a faded rose from days gone by? And did I hear you say he was a-meetin' you here today To take you to his mansion in the sky?  She's forty-one, and her daddy still calls her baby All the folks around Brownsville say she's crazy 'Cause she walks downtown with her suitcase in her hand Looking for a mysterious dark haired man In her younger days, they called her Delta Dawn Prettiest woman you ever laid eyes on Then a man of low degree stood by her side Promised her he'd take her for his bride  Delta Dawn, what's that flower you have on? Could it be a faded rose from days gone by? And did I hear you say he was a-meetin' you here today To take you to his mansion in the sky?..."
